src_pt,src_cat,src_sc,count,status,ent_pt_2,ent_cat_2,ent_sc_2,notes,Unnamed: 9,Unnamed: 10,Unnamed: 11,combined
furniture,classroom furniture collections,natureinspired collection  poufs,0.0,,home,furniture,,,Age/Grade,3 Years (Preschool),Connecting Blocks,furniture classroom furniture collections natureinspired collection  poufs
furniture,classroom furniture collections,natureinspired collection  rocker,0.0,,home,furniture,,,Age/Grade,3 Years (Preschool),Connecting Pieces,furniture classroom furniture collections natureinspired collection  rocker
furniture,classroom furniture collections,natureinspired collection  role playing toys,0.0,,home,furniture,,,Age/Grade,3 Years (Preschool),Costume Accessories,furniture classroom furniture collections natureinspired collection  role playing toys
furniture,classroom furniture collections,natureinspired collection  sensory activities,0.0,,home,furniture,,,Age/Grade,3 Years (Preschool),Costumes,furniture classroom furniture collections natureinspired collection  sensory activities
furniture,classroom furniture collections,natureinspired collection  signage,0.0,,home,furniture,,,Age/Grade,3 Years (Preschool),Counting Pieces,furniture classroom furniture collections natureinspired collection  signage
furniture,classroom furniture collections,natureinspired collection  sofas,0.0,,home,furniture,chairs and sofas,,Age/Grade,3 Years (Preschool),"Counting Pieces,Activity Set",furniture classroom furniture collections natureinspired collection  sofas
furniture,classroom furniture collections,natureinspired collection  specimen,0.0,,home,furniture,,,Age/Grade,3 Years (Preschool),"Counting Pieces,Activity Set,2D Pieces",furniture classroom furniture collections natureinspired collection  specimen
furniture,classroom furniture collections,natureinspired collection  stones,0.0,,home,furniture,,,Age/Grade,3 Years (Preschool),"Counting Pieces,Activity Set,Connecting Pieces",furniture classroom furniture collections natureinspired collection  stones
furniture,classroom furniture collections,natureinspired collection  storage,0.0,,home,furniture,storage,,Age/Grade,3 Years (Preschool),"Counting Pieces,Activity Set,Connecting Pieces,Number Pieces",furniture classroom furniture collections natureinspired collection  storage
furniture,classroom furniture collections,natureinspired collection  bundle,0.0,,home,furniture,,,Age/Grade,3 Years (Preschool),"Counting Pieces,Connecting Pieces,Number Pieces",furniture classroom furniture collections natureinspired collection  bundle
furniture,classroom furniture collections,natureinspired collection  na,0.0,,home,furniture,,,Age/Grade,3 Years (Preschool),"Counting Pieces,Currency",furniture classroom furniture collections natureinspired collection  na
furniture,classroom furniture collections,peaceful spaces collection  border,0.0,,home,furniture,,,Age/Grade,3 Years (Preschool),"Counting Pieces,Number Pieces",furniture classroom furniture collections peaceful spaces collection  border
furniture,classroom furniture collections,peaceful spaces collection  climberplay space,0.0,,home,furniture,,,Age/Grade,3 Years (Preschool),Craft Kit,furniture classroom furniture collections peaceful spaces collection  climberplay space
furniture,classroom furniture collections,peaceful spaces collection  climber,0.0,,home,furniture,,,Age/Grade,3 Years (Preschool),Craft Project,furniture classroom furniture collections peaceful spaces collection  climber
furniture,classroom furniture collections,peaceful spaces collection  crib mattress,0.0,,home,furniture,,,Age/Grade,3 Years (Preschool),Craft Storage,furniture classroom furniture collections peaceful spaces collection  crib mattress
furniture,classroom furniture collections,peaceful spaces collection  crib,0.0,,home,furniture,,,Age/Grade,3 Years (Preschool),Currency,furniture classroom furniture collections peaceful spaces collection  crib
furniture,classroom furniture collections,peaceful spaces collection  cushions,0.0,,home,furniture,,,Age/Grade,3 Years (Preschool),Curriculum Resources,furniture classroom furniture collections peaceful spaces collection  cushions
furniture,classroom furniture collections,peaceful spaces collection  folding rest mat,0.0,,home,furniture,,,Age/Grade,3 Years (Preschool),Cushions,furniture classroom furniture collections peaceful spaces collection  folding rest mat
furniture,classroom furniture collections,peaceful spaces collection  general use carpets,0.0,,home,furniture,,,Age/Grade,3 Years (Preschool),Dishes,furniture classroom furniture collections peaceful spaces collection  general use carpets
furniture,classroom furniture collections,peaceful spaces collection  light filters,0.0,,home,furniture,,,Age/Grade,3 Years (Preschool),Doll Accessories,furniture classroom furniture collections peaceful spaces collection  light filters
furniture,classroom furniture collections,peaceful spaces collection  paper rollpatterned paper,0.0,,home,furniture,,,Age/Grade,3 Years (Preschool),Doll Sets,furniture classroom furniture collections peaceful spaces collection  paper rollpatterned paper
furniture,classroom furniture collections,peaceful spaces collection  paper roll,0.0,,home,furniture,,,Age/Grade,3 Years (Preschool),"Doll Sets,Doll Accessories",furniture classroom furniture collections peaceful spaces collection  paper roll
furniture,classroom furniture collections,peaceful spaces collection  play space pieces,0.0,,home,furniture,,,Age/Grade,3 Years (Preschool),Dry-Erase Board,furniture classroom furniture collections peaceful spaces collection  play space pieces
furniture,classroom furniture collections,peaceful spaces collection  playtime carpets,0.0,,home,furniture,,,Age/Grade,3 Years (Preschool),Exercise Mats,furniture classroom furniture collections peaceful spaces collection  playtime carpets
furniture,classroom furniture collections,peaceful spaces collection  rocker,0.0,,home,furniture,,,Age/Grade,3 Years (Preschool),Figures,furniture classroom furniture collections peaceful spaces collection  rocker
furniture,classroom furniture collections,peaceful spaces collection  sheets,0.0,,home,furniture,,,Age/Grade,3 Years (Preschool),Flash Cards,furniture classroom furniture collections peaceful spaces collection  sheets
furniture,classroom furniture collections,peaceful spaces collection  storage,0.0,,home,furniture,storage,,Age/Grade,3 Years (Preschool),Floor Pillows,furniture classroom furniture collections peaceful spaces collection  storage
furniture,classroom furniture collections,peaceful spaces collection  bundle,0.0,,home,furniture,,,Age/Grade,3 Years (Preschool),Floor Unit Blocks,furniture classroom furniture collections peaceful spaces collection  bundle
furniture,classroom furniture collections,peaceful spaces collection  na,5.0,,home,furniture,,,Age/Grade,3 Years (Preschool),"Floor Unit Blocks,Building Blocks",furniture classroom furniture collections peaceful spaces collection  na
furniture,classroom furniture collections,rainbow collection  balance beam,0.0,,home,furniture,,,Age/Grade,3 Years (Preschool),Foam,furniture classroom furniture collections rainbow collection  balance beam
furniture,classroom furniture collections,rainbow collection  bar tabletables,43.0,,home,furniture,,,Age/Grade,3 Years (Preschool),Folder Games,furniture classroom furniture collections rainbow collection  bar tabletables
furniture,classroom furniture collections,rainbow collection  basket,3.0,,home,furniture,,,Age/Grade,3 Years (Preschool),Folding Rest Mat,furniture classroom furniture collections rainbow collection  basket
furniture,classroom furniture collections,rainbow collection  bean bag chair,0.0,,home,furniture,,,Age/Grade,3 Years (Preschool),Food,furniture classroom furniture collections rainbow collection  bean bag chair
furniture,classroom furniture collections,rainbow collection  bean bag sofa,0.0,,home,furniture,,,Age/Grade,3 Years (Preschool),Forks,furniture classroom furniture collections rainbow collection  bean bag sofa
furniture,classroom furniture collections,rainbow collection  book bin,2.0,,home,furniture,,,Age/Grade,3 Years (Preschool),Furniture Set,furniture classroom furniture collections rainbow collection  book bin
furniture,classroom furniture collections,rainbow collection  border,0.0,,home,furniture,,,Age/Grade,3 Years (Preschool),Garden Set,furniture classroom furniture collections rainbow collection  border
furniture,classroom furniture collections,rainbow collection  building blockstable top blocks,0.0,,home,furniture,,,Age/Grade,3 Years (Preschool),General Use Carpets,furniture classroom furniture collections rainbow collection  building blockstable top blocks
furniture,classroom furniture collections,rainbow collection  caddy,1.0,,home,furniture,,,Age/Grade,3 Years (Preschool),Gliders,furniture classroom furniture collections rainbow collection  caddy
furniture,classroom furniture collections,rainbow collection  chair,0.0,,home,furniture,,,Age/Grade,3 Years (Preschool),Headsets,furniture classroom furniture collections rainbow collection  chair
furniture,classroom furniture collections,rainbow collection  chart,0.0,,home,furniture,,,Age/Grade,3 Years (Preschool),High Chair,furniture classroom furniture collections rainbow collection  chart
furniture,classroom furniture collections,rainbow collection  climberplay space,0.0,,home,furniture,,,Age/Grade,3 Years (Preschool),Hourglasses,furniture classroom furniture collections rainbow collection  climberplay space
furniture,classroom furniture collections,rainbow collection  climber,0.0,,home,furniture,,,Age/Grade,3 Years (Preschool),Instrument Set,furniture classroom furniture collections rainbow collection  climber
furniture,classroom furniture collections,rainbow collection  clip boards,0.0,,home,furniture,,,Age/Grade,3 Years (Preschool),Jump Rope,furniture classroom furniture collections rainbow collection  clip boards
furniture,classroom furniture collections,rainbow collection  craft kit,0.0,,home,furniture,,,Age/Grade,3 Years (Preschool),Kitchens,furniture classroom furniture collections rainbow collection  craft kit
furniture,classroom furniture collections,rainbow collection  cubbies,0.0,,home,furniture,bookcases and cubbies,,Age/Grade,3 Years (Preschool),"Kitchens,Sink",furniture classroom furniture collections rainbow collection  cubbies
furniture,classroom furniture collections,rainbow collection  cushionscushion seats,0.0,,home,furniture,,,Age/Grade,3 Years (Preschool),"Kitchens,Sink,Stove",furniture classroom furniture collections rainbow collection  cushionscushion seats
furniture,classroom furniture collections,rainbow collection  divider panel,1.0,,home,furniture,,,Age/Grade,3 Years (Preschool),Knives,furniture classroom furniture collections rainbow collection  divider panel
furniture,classroom furniture collections,rainbow collection  furniture set,1.0,,home,furniture,,,Age/Grade,3 Years (Preschool),Light Table,furniture classroom furniture collections rainbow collection  furniture set
